,Archetype,arrival_time,departure_time,time_in_park,max_wait,attractions_experienced,fastpass_used,total_wait_time,average_wait_time
2453,Tourist,81,410,329,83,6,1,228,38.0
2454,Tourist,81,627,546,112,9,2,332,36.888888888888886
2455,Tourist,81,590,509,93,4,1,94,23.5
2456,Tourist,81,513,432,82,7,2,179,25.571428571428573
2457,Tourist,81,520,439,86,5,0,212,42.4
2458,Tourist,81,598,517,91,7,1,225,32.142857142857146
2459,Tourist,81,507,426,101,6,0,287,47.833333333333336
2460,Tourist,81,568,487,96,7,1,237,33.857142857142854
2461,Tourist,81,674,593,111,4,1,130,32.5
2462,Tourist,82,571,489,77,6,0,245,40.833333333333336
2463,Tourist,82,488,406,73,6,1,175,29.166666666666668
2464,Tourist,82,548,466,62,7,1,116,16.571428571428573
2465,Tourist,82,574,492,40,4,1,69,17.25
2466,Tourist,82,508,426,87,5,1,123,24.6
2467,Tourist,82,422,340,93,6,1,51,8.5
2468,Tourist,82,676,594,102,8,2,371,46.375
2469,Tourist,82,581,499,45,3,0,85,28.333333333333332
2470,Tourist,82,654,572,61,6,2,112,18.666666666666668
2471,Tourist,82,566,484,82,6,1,299,49.833333333333336
2472,Tourist,82,421,339,39,7,2,53,7.571428571428571
2473,Tourist,82,569,487,95,7,0,351,50.142857142857146
2474,Tourist,82,494,412,64,5,1,92,18.4
2475,Tourist,82,447,365,31,2,1,28,14.0
2476,Tourist,82,595,513,84,9,1,350,38.888888888888886
2477,Tourist,82,462,380,63,4,1,87,21.75
2478,Tourist,82,624,542,119,7,1,227,32.42857142857143
2479,Tourist,82,597,515,31,8,2,43,5.375
2480,Tourist,82,472,390,40,6,1,112,18.666666666666668
2481,Tourist,82,587,505,115,4,0,281,70.25
2482,Tourist,82,615,533,37,5,1,53,10.6
2483,Tourist,82,434,352,91,6,1,223,37.166666666666664
2484,Tourist,82,594,512,117,10,2,321,32.1
2485,Tourist,82,453,371,56,6,0,142,23.666666666666668
2486,Tourist,82,608,526,56,4,1,88,22.0
2487,Tourist,82,545,463,109,5,0,311,62.2
2488,Tourist,82,457,375,114,5,1,288,57.6
2489,Tourist,82,385,303,49,6,1,96,16.0
2490,Tourist,82,505,423,117,4,0,278,69.5
2491,Tourist,82,444,362,60,5,1,102,20.4
2492,Tourist,82,569,487,103,4,1,186,46.5
2493,Tourist,82,535,453,92,6,1,236,39.333333333333336
2494,Tourist,82,397,315,38,3,1,21,7.0
2495,Tourist,82,638,556,96,5,1,238,47.6
2496,Tourist,82,660,578,74,8,1,302,37.75
2497,Tourist,82,611,529,91,8,1,373,46.625
2498,Tourist,82,482,400,107,3,0,120,40.0
2499,Tourist,82,488,406,101,4,1,181,45.25
2500,Tourist,82,629,547,111,7,1,274,39.142857142857146
2501,Tourist,82,643,561,48,5,1,83,16.6
2502,Tourist,82,585,503,79,9,2,356,39.55555555555556
2503,Tourist,82,519,437,110,7,2,167,23.857142857142858
2504,Tourist,82,622,540,80,7,1,143,20.428571428571427
2505,Tourist,82,681,599,70,4,1,108,27.0
2506,Tourist,82,397,315,57,3,1,53,17.666666666666668
2507,Tourist,82,500,418,57,5,1,116,23.2
2508,Tourist,82,546,464,77,7,1,181,25.857142857142858
2509,Tourist,82,498,416,59,3,1,18,6.0
2510,Tourist,83,461,378,118,6,1,73,12.166666666666666
2511,Tourist,83,499,416,72,6,1,243,40.5
2512,Tourist,83,601,518,118,5,1,257,51.4
2513,Tourist,83,538,455,96,3,1,155,51.666666666666664
2514,Tourist,83,464,381,51,5,1,51,10.2
2515,Tourist,83,541,458,101,8,2,211,26.375
2516,Tourist,83,610,527,62,4,0,182,45.5
2517,Tourist,83,577,494,76,8,1,277,34.625
2518,Tourist,83,582,499,72,2,0,142,71.0
2519,Tourist,83,617,534,72,8,1,269,33.625
2520,Tourist,83,645,562,62,5,1,245,49.0
2521,Tourist,83,432,349,30,3,1,24,8.0
2522,Tourist,83,474,391,119,4,0,245,61.25
2523,Tourist,83,469,386,38,5,1,79,15.8
2524,Tourist,83,482,399,69,6,1,152,25.333333333333332
2525,Tourist,83,554,471,88,9,2,240,26.666666666666668
2526,Tourist,83,601,518,102,7,1,259,37.0
2527,Tourist,83,415,332,36,4,1,62,15.5
2528,Tourist,83,651,568,110,10,2,388,38.8
2529,Tourist,83,594,511,41,3,1,62,20.666666666666668
2530,Tourist,83,591,508,101,9,1,395,43.888888888888886
2531,Tourist,83,410,327,34,6,2,40,6.666666666666667
2532,Tourist,83,682,599,67,8,1,332,41.5
2533,Tourist,83,399,316,82,7,1,224,32.0
2534,Tourist,83,513,430,55,3,1,28,9.333333333333334
2535,Tourist,83,602,519,64,7,1,268,38.285714285714285
2536,Tourist,83,660,577,63,5,2,180,36.0
2537,Tourist,83,594,511,103,3,1,85,28.333333333333332
2538,Tourist,83,544,461,49,6,1,130,21.666666666666668
2539,Tourist,83,419,336,115,5,1,171,34.2
2540,Tourist,83,669,586,81,7,1,444,63.42857142857143
2541,Tourist,83,470,387,90,5,1,179,35.8
2542,Tourist,83,522,439,47,3,1,45,15.0
2543,Tourist,83,611,528,101,6,1,306,51.0
2544,Tourist,83,585,502,100,6,1,255,42.5
2545,Tourist,83,397,314,50,3,1,45,15.0
2546,Tourist,83,596,513,103,6,1,176,29.333333333333332
2547,Tourist,83,689,606,61,4,1,127,31.75
2548,Tourist,83,433,350,83,7,1,238,34.0
2549,Tourist,83,481,398,74,4,1,135,33.75
2550,Tourist,83,437,354,75,4,1,115,28.75
2551,Tourist,83,543,460,120,7,1,218,31.142857142857142
2552,Tourist,83,683,600,94,5,1,96,19.2
2553,Tourist,83,624,541,68,3,1,125,41.666666666666664
2554,Tourist,83,446,363,59,4,1,79,19.75
2555,Tourist,83,467,384,107,4,1,168,42.0
2556,Tourist,83,620,537,110,5,2,248,49.6
2557,Tourist,83,590,507,94,6,1,331,55.166666666666664
2558,Tourist,83,569,486,103,6,1,301,50.166666666666664
2559,Tourist,83,658,575,33,4,1,51,12.75
2560,Tourist,83,385,302,31,3,1,24,8.0
2561,Tourist,83,425,342,43,6,1,116,19.333333333333332
2562,Tourist,84,429,345,56,4,0,92,23.0
2563,Tourist,84,614,530,71,7,2,230,32.857142857142854
2564,Tourist,84,582,498,91,5,0,243,48.6
2565,Tourist,84,446,362,38,4,1,73,18.25
2566,Tourist,84,468,384,98,5,1,141,28.2
2567,Tourist,84,546,462,87,8,1,249,31.125
2568,Tourist,84,573,489,37,2,0,14,7.0
2569,Tourist,84,595,511,65,9,2,282,31.333333333333332
2570,Tourist,84,533,449,43,4,1,83,20.75
2571,Tourist,84,675,591,45,4,1,39,9.75
2572,Tourist,84,521,437,49,4,1,110,27.5
2573,Tourist,84,444,360,87,8,1,219,27.375
2574,Tourist,84,655,571,109,8,1,362,45.25
2575,Tourist,84,400,316,45,8,1,123,15.375
2576,Tourist,84,387,303,89,3,1,44,14.666666666666666
2577,Tourist,84,491,407,60,3,0,99,33.0
2578,Tourist,84,530,446,116,7,1,261,37.285714285714285
2579,Tourist,84,406,322,36,6,0,83,13.833333333333334
2580,Tourist,84,654,570,73,3,1,76,25.333333333333332
2581,Tourist,84,673,589,47,3,1,40,13.333333333333334
2582,Tourist,84,750,666,91,8,1,380,47.5
2583,Tourist,84,528,444,115,8,1,360,45.0
2584,Tourist,84,526,442,111,6,1,173,28.833333333333332
2585,Tourist,84,676,592,56,6,1,137,22.833333333333332
2586,Tourist,84,435,351,120,6,2,178,29.666666666666668
2587,Tourist,84,399,315,59,4,1,108,27.0
2588,Tourist,84,457,373,32,3,1,33,11.0
2589,Tourist,84,394,310,68,5,0,223,44.6
2590,Tourist,84,680,596,115,7,1,310,44.285714285714285
2591,Tourist,84,420,336,88,5,1,215,43.0
2592,Tourist,84,503,419,94,3,0,214,71.33333333333333
2593,Tourist,84,570,486,119,6,0,294,49.0
2594,Tourist,84,480,396,90,5,1,188,37.6
2595,Tourist,84,419,335,58,4,1,119,29.75
2596,Tourist,84,492,408,96,4,1,125,31.25
2597,Tourist,84,570,486,35,2,1,39,19.5
2598,Tourist,84,525,441,111,2,0,93,46.5
2599,Tourist,84,599,515,105,6,1,354,59.0
2600,Tourist,84,484,400,99,5,1,217,43.4
2601,Tourist,84,506,422,118,9,1,315,35.0
2602,Tourist,84,625,541,37,6,1,77,12.833333333333334
2603,Tourist,84,582,498,48,5,1,114,22.8
2604,Tourist,84,633,549,102,5,1,231,46.2
2605,Tourist,84,605,521,82,6,2,173,28.833333333333332
2606,Tourist,85,640,555,103,10,1,453,45.3
2607,Tourist,85,676,591,77,6,1,294,49.0
2608,Tourist,85,448,363,80,7,1,244,34.857142857142854
2609,Tourist,85,414,329,72,3,1,69,23.0
2610,Tourist,85,515,430,61,2,0,99,49.5
2611,Tourist,85,576,491,68,6,1,260,43.333333333333336
2612,Tourist,85,534,449,74,6,1,201,33.5
2613,Tourist,85,589,504,54,5,1,129,25.8
2614,Tourist,85,464,379,42,4,1,71,17.75
2615,Tourist,85,481,396,81,7,1,283,40.42857142857143
2616,Tourist,85,621,536,45,5,2,44,8.8
2617,Tourist,85,485,400,75,7,1,332,47.42857142857143
2618,Tourist,85,585,500,113,7,1,164,23.428571428571427
2619,Tourist,85,595,510,103,2,1,39,19.5
2620,Tourist,85,499,414,57,6,1,159,26.5
2621,Tourist,85,602,517,104,4,1,110,27.5
2622,Tourist,85,445,360,114,6,0,195,32.5
2623,Tourist,85,542,457,83,8,1,303,37.875
2624,Tourist,85,568,483,88,6,1,148,24.666666666666668
2625,Tourist,85,589,504,78,6,1,231,38.5
2626,Tourist,85,446,361,97,7,1,186,26.571428571428573
2627,Tourist,85,449,364,63,4,1,141,35.25
2628,Tourist,85,683,598,77,6,1,201,33.5
2629,Tourist,85,670,585,68,6,2,151,25.166666666666668
2630,Tourist,85,680,595,104,7,1,213,30.428571428571427
2631,Tourist,85,587,502,109,8,2,246,30.75
2632,Tourist,85,542,457,82,8,1,285,35.625
2633,Tourist,85,494,409,83,7,2,316,45.142857142857146
2634,Tourist,85,626,541,110,6,1,326,54.333333333333336
2635,Tourist,85,682,597,78,5,1,58,11.6
2636,Tourist,85,457,372,90,3,1,97,32.333333333333336
2637,Tourist,85,429,344,95,6,1,196,32.666666666666664
2638,Tourist,85,451,366,52,4,1,63,15.75
2639,Tourist,85,532,447,40,2,0,39,19.5
2640,Tourist,85,476,391,118,6,1,222,37.0
2641,Tourist,85,646,561,100,9,1,378,42.0
2642,Tourist,85,528,443,82,3,1,111,37.0
2643,Tourist,85,471,386,87,3,0,160,53.333333333333336
2644,Tourist,85,499,414,96,5,1,138,27.6
2645,Tourist,85,646,561,68,7,1,308,44.0
2646,Tourist,85,520,435,97,4,1,74,18.5
2647,Tourist,85,536,451,33,4,1,83,20.75
2648,Tourist,85,622,537,111,7,1,139,19.857142857142858
2649,Tourist,85,645,560,60,5,0,209,41.8
2650,Tourist,85,609,524,91,10,1,374,37.4
2651,Tourist,85,418,333,100,5,2,106,21.2
2652,Tourist,85,474,389,36,3,1,53,17.666666666666668
2653,Tourist,85,468,383,62,3,0,99,33.0
2654,Tourist,85,440,355,38,2,1,38,19.0
2655,Tourist,85,641,556,53,5,1,74,14.8
2656,Tourist,86,543,457,113,6,1,302,50.333333333333336
2657,Tourist,86,405,319,30,3,1,50,16.666666666666668
2658,Tourist,86,490,404,102,6,1,244,40.666666666666664
2659,Tourist,86,400,314,62,4,0,79,19.75
2660,Tourist,86,561,475,77,5,0,301,60.2
2661,Tourist,86,550,464,112,7,1,263,37.57142857142857
2662,Tourist,86,402,316,76,6,1,158,26.333333333333332
2663,Tourist,86,506,420,45,4,1,48,12.0
2664,Tourist,86,554,468,36,3,0,46,15.333333333333334
2665,Tourist,86,509,423,88,7,1,246,35.142857142857146
2666,Tourist,86,630,544,74,8,1,284,35.5
2667,Tourist,86,542,456,49,3,0,57,19.0
2668,Tourist,86,657,571,40,2,1,12,6.0
2669,Tourist,86,514,428,95,6,1,259,43.166666666666664
2670,Tourist,86,436,350,115,4,1,142,35.5
2671,Tourist,86,475,389,81,7,1,226,32.285714285714285
2672,Tourist,86,631,545,108,7,1,263,37.57142857142857
2673,Tourist,86,471,385,67,5,1,144,28.8
2674,Tourist,86,477,391,80,5,1,167,33.4
2675,Tourist,86,533,447,95,8,1,313,39.125
2676,Tourist,86,457,371,58,3,0,123,41.0
2677,Tourist,86,413,327,102,5,0,223,44.6
2678,Tourist,86,421,335,62,2,1,24,12.0
2679,Tourist,86,486,400,79,6,2,141,23.5
2680,Tourist,86,652,566,38,4,1,61,15.25
2681,Tourist,86,519,433,74,6,1,279,46.5
2682,Tourist,86,492,406,57,4,0,102,25.5
2683,Tourist,86,651,565,53,4,0,91,22.75
2684,Tourist,86,476,390,112,6,1,195,32.5
2685,Tourist,86,621,535,66,4,1,177,44.25
2686,Tourist,86,584,498,107,8,1,244,30.5
2687,Tourist,86,619,533,114,8,2,189,23.625
2688,Tourist,86,589,503,65,6,0,223,37.166666666666664
2689,Tourist,86,631,545,70,7,2,229,32.714285714285715
2690,Tourist,86,566,480,55,4,1,66,16.5
2691,Tourist,86,428,342,86,5,1,168,33.6
2692,Tourist,86,673,587,115,3,1,98,32.666666666666664
2693,Tourist,86,516,430,52,5,1,67,13.4
2694,Tourist,86,522,436,59,3,1,100,33.333333333333336
2695,Tourist,86,420,334,46,4,1,63,15.75
2696,Tourist,86,471,385,118,5,1,214,42.8
2697,Tourist,86,538,452,81,6,0,308,51.333333333333336
2698,Tourist,86,595,509,103,5,1,149,29.8
2699,Tourist,86,508,422,97,6,1,221,36.833333333333336
2700,Tourist,86,459,373,45,3,1,66,22.0
2701,Tourist,86,550,464,96,7,1,196,28.0
2702,Tourist,86,555,469,79,8,0,295,36.875
2703,Tourist,86,494,408,112,7,0,232,33.142857142857146
2704,Tourist,86,676,590,108,5,1,352,70.4
2705,Tourist,86,663,577,69,6,1,182,30.333333333333332
2706,Tourist,86,666,580,112,7,1,331,47.285714285714285
2707,Tourist,87,410,323,40,4,1,57,14.25
2708,Tourist,87,393,306,79,4,1,122,30.5
2709,Tourist,87,649,562,107,5,1,150,30.0
2710,Tourist,87,436,349,101,5,0,257,51.4
2711,Tourist,87,537,450,72,6,0,226,37.666666666666664
2712,Tourist,87,431,344,45,4,1,94,23.5
2713,Tourist,87,460,373,83,6,1,248,41.333333333333336
2714,Tourist,87,587,500,72,9,1,331,36.77777777777778
2715,Tourist,87,476,389,119,6,1,204,34.0
2716,Tourist,87,515,428,48,5,1,127,25.4
2717,Tourist,87,413,326,104,6,1,190,31.666666666666668
2718,Tourist,87,508,421,51,3,0,99,33.0
2719,Tourist,87,623,536,113,9,1,470,52.22222222222222
2720,Tourist,87,568,481,87,4,1,68,17.0
2721,Tourist,87,540,453,54,3,1,94,31.333333333333332
2722,Tourist,87,590,503,106,4,0,298,74.5
2723,Tourist,87,611,524,102,8,2,232,29.0
2724,Tourist,87,443,356,89,3,0,204,68.0
2725,Tourist,87,433,346,41,5,1,83,16.6
2726,Tourist,87,535,448,69,6,1,136,22.666666666666668
2727,Tourist,87,605,518,115,4,1,144,36.0
2728,Tourist,87,488,401,63,5,0,150,30.0
2729,Tourist,87,679,592,69,8,1,349,43.625
2730,Tourist,87,519,432,115,4,1,132,33.0
2731,Tourist,87,687,600,104,6,1,201,33.5
2732,Tourist,87,444,357,39,3,0,58,19.333333333333332
2733,Tourist,87,428,341,40,4,1,90,22.5
2734,Tourist,87,495,408,88,9,2,234,26.0
2735,Tourist,87,679,592,49,5,1,55,11.0
2736,Tourist,87,641,554,86,8,1,401,50.125
2737,Tourist,87,653,566,90,3,1,137,45.666666666666664
2738,Tourist,87,549,462,38,3,1,40,13.333333333333334
2739,Tourist,87,564,477,90,6,1,221,36.833333333333336
2740,Tourist,87,528,441,99,6,1,97,16.166666666666668
2741,Tourist,87,615,528,67,6,1,171,28.5
2742,Tourist,87,580,493,46,3,0,81,27.0
2743,Tourist,87,553,466,107,5,1,321,64.2
2744,Tourist,87,442,355,81,5,1,208,41.6
2745,Tourist,87,589,502,116,4,1,244,61.0
2746,Tourist,87,503,416,51,2,1,33,16.5
2747,Tourist,87,657,570,37,5,1,81,16.2
2748,Tourist,87,454,367,96,4,0,176,44.0
2749,Tourist,87,493,406,108,2,0,63,31.5
2750,Tourist,87,581,494,63,4,0,135,33.75
2751,Tourist,87,576,489,97,3,1,102,34.0
2752,Tourist,87,453,366,51,2,0,55,27.5
2753,Tourist,87,508,421,91,4,1,105,26.25
2754,Tourist,88,416,328,45,3,1,25,8.333333333333334
2755,Tourist,88,612,524,68,6,1,202,33.666666666666664
2756,Tourist,88,643,555,103,6,1,172,28.666666666666668
2757,Tourist,88,593,505,98,8,2,170,21.25
2758,Tourist,88,632,544,53,3,1,92,30.666666666666668
2759,Tourist,88,465,377,70,6,1,153,25.5
2760,Tourist,88,489,401,41,4,1,67,16.75
2761,Tourist,88,458,370,31,3,0,68,22.666666666666668
2762,Tourist,88,485,397,35,4,1,71,17.75
2763,Tourist,88,614,526,115,8,1,359,44.875
2764,Tourist,88,639,551,89,6,0,371,61.833333333333336
2765,Tourist,88,464,376,99,5,0,249,49.8
2766,Tourist,88,679,591,73,6,1,312,52.0
2767,Tourist,88,568,480,45,5,1,46,9.2
2768,Tourist,88,643,555,70,4,1,83,20.75
2769,Tourist,88,525,437,108,5,0,218,43.6
2770,Tourist,88,620,532,118,6,1,182,30.333333333333332
2771,Tourist,88,394,306,105,5,1,78,15.6
2772,Tourist,88,389,301,100,3,1,101,33.666666666666664
2773,Tourist,88,531,443,49,3,0,97,32.333333333333336
2774,Tourist,88,396,308,52,3,1,25,8.333333333333334
2775,Tourist,88,483,395,88,5,1,136,27.2
2776,Tourist,88,673,585,57,5,1,116,23.2
2777,Tourist,88,667,579,89,5,1,335,67.0
2778,Tourist,88,466,378,120,2,1,14,7.0
2779,Tourist,88,587,499,66,5,2,180,36.0
2780,Tourist,88,626,538,115,5,1,302,60.4
2781,Tourist,88,513,425,72,6,0,179,29.833333333333332
2782,Tourist,88,661,573,93,5,0,328,65.6
2783,Tourist,88,558,470,33,6,1,69,11.5
2784,Tourist,88,413,325,69,5,0,182,36.4
2785,Tourist,88,577,489,113,9,1,355,39.44444444444444
2786,Tourist,88,676,588,87,9,1,355,39.44444444444444
2787,Tourist,88,646,558,103,7,1,355,50.714285714285715
2788,Tourist,88,601,513,77,8,1,327,40.875
2789,Tourist,88,639,551,93,7,1,286,40.857142857142854
2790,Tourist,88,621,533,93,3,1,117,39.0
2791,Tourist,88,431,343,93,4,0,239,59.75
2792,Tourist,88,519,431,48,3,1,78,26.0
2793,Tourist,88,430,342,99,4,0,229,57.25
2794,Tourist,88,522,434,69,7,2,199,28.428571428571427
2795,Tourist,88,671,583,80,6,1,58,9.666666666666666
2796,Tourist,88,462,374,35,2,1,7,3.5
2797,Tourist,88,425,337,62,4,1,158,39.5
2798,Tourist,88,647,559,73,9,2,349,38.77777777777778
2799,Tourist,88,536,448,101,4,1,151,37.75
2800,Tourist,88,551,463,60,6,1,127,21.166666666666668
2801,Tourist,88,646,558,86,4,1,150,37.5
2802,Tourist,88,552,464,61,6,1,179,29.833333333333332
2803,Tourist,88,520,432,76,7,1,338,48.285714285714285
2804,Tourist,88,519,431,41,5,2,74,14.8
2805,Tourist,88,554,466,74,4,1,161,40.25
2806,Tourist,89,512,423,109,4,0,251,62.75
2807,Tourist,89,558,469,81,7,1,278,39.714285714285715
2808,Tourist,89,548,459,37,4,1,69,17.25
2809,Tourist,89,587,498,70,4,0,304,76.0
2810,Tourist,89,590,501,107,6,1,159,26.5
2811,Tourist,89,649,560,39,5,2,86,17.2
2812,Tourist,89,634,545,75,9,0,385,42.77777777777778
2813,Tourist,89,532,443,107,3,1,203,67.66666666666667
2814,Tourist,89,502,413,78,4,1,245,61.25
2815,Tourist,89,398,309,43,3,1,47,15.666666666666666
2816,Tourist,89,488,399,104,3,1,150,50.0
2817,Tourist,89,621,532,99,3,1,189,63.0
2818,Tourist,89,574,485,118,5,0,337,67.4
2819,Tourist,89,407,318,64,5,1,150,30.0
2820,Tourist,89,574,485,84,5,1,240,48.0
2821,Tourist,89,600,511,115,7,1,272,38.857142857142854
2822,Tourist,89,452,363,120,3,0,182,60.666666666666664
2823,Tourist,89,532,443,37,2,1,14,7.0
2824,Tourist,89,613,524,86,7,1,374,53.42857142857143
2825,Tourist,89,684,595,77,9,1,412,45.77777777777778
2826,Tourist,89,651,562,68,4,1,75,18.75
2827,Tourist,89,472,383,104,4,0,199,49.75
2828,Tourist,89,552,463,115,6,1,225,37.5
2829,Tourist,89,604,515,91,4,1,97,24.25
2830,Tourist,89,582,493,120,5,1,208,41.6
2831,Tourist,89,464,375,119,5,1,216,43.2
2832,Tourist,89,602,513,119,6,1,280,46.666666666666664
2833,Tourist,89,465,376,70,9,1,291,32.333333333333336
2834,Tourist,89,479,390,120,6,0,228,38.0
2835,Tourist,89,530,441,63,4,1,81,20.25
2836,Tourist,89,622,533,64,5,1,74,14.8
2837,Tourist,89,690,601,80,7,2,217,31.0
2838,Tourist,89,489,400,119,6,0,226,37.666666666666664
2839,Tourist,89,673,584,52,4,2,27,6.75
2840,Tourist,89,557,468,75,6,1,274,45.666666666666664
2841,Tourist,89,581,492,108,3,1,118,39.333333333333336
2842,Tourist,89,618,529,76,4,1,163,40.75
2843,Tourist,89,526,437,89,7,2,123,17.571428571428573
2844,Tourist,89,571,482,109,6,1,172,28.666666666666668
2845,Tourist,89,639,550,110,9,2,356,39.55555555555556
2846,Tourist,89,552,463,83,6,1,179,29.833333333333332
2847,Tourist,89,447,358,69,4,0,63,15.75
2848,Tourist,89,672,583,73,6,1,196,32.666666666666664
2849,Tourist,89,508,419,74,5,1,198,39.6
2850,Tourist,89,461,372,72,4,1,199,49.75
2851,Tourist,89,620,531,96,8,1,276,34.5
2852,Tourist,89,443,354,114,4,1,199,49.75
2853,Tourist,89,421,332,51,5,1,107,21.4
2854,Tourist,89,413,324,86,5,1,169,33.8
2855,Tourist,89,513,424,74,7,1,206,29.428571428571427
2856,Tourist,89,455,366,79,4,1,130,32.5
2857,Tourist,89,496,407,94,6,0,311,51.833333333333336
2858,Tourist,89,409,320,111,5,0,189,37.8
2859,Tourist,89,525,436,99,3,0,202,67.33333333333333
2860,Tourist,89,627,538,78,4,1,191,47.75
2861,Tourist,89,450,361,92,3,0,237,79.0
2862,Tourist,89,583,494,104,9,1,363,40.333333333333336
2863,Tourist,89,676,587,101,6,0,392,65.33333333333333
2864,Tourist,89,550,461,88,7,2,190,27.142857142857142
2865,Tourist,89,392,303,88,2,0,94,47.0
2866,Tourist,89,638,549,58,4,1,71,17.75
2867,Tourist,89,516,427,95,4,1,208,52.0
2868,Tourist,89,500,411,112,7,1,204,29.142857142857142
2869,Tourist,90,450,360,66,6,1,173,28.833333333333332
2870,Tourist,90,561,471,60,3,1,93,31.0
2871,Tourist,90,551,461,93,5,1,166,33.2
2872,Tourist,90,417,327,97,6,1,220,36.666666666666664
2873,Tourist,90,652,562,106,3,1,94,31.333333333333332
2874,Tourist,90,681,591,99,5,1,274,54.8
2875,Tourist,90,425,335,81,5,1,122,24.4
2876,Tourist,90,546,456,116,6,0,322,53.666666666666664
2877,Tourist,90,713,623,63,7,1,159,22.714285714285715
2878,Tourist,90,493,403,35,4,1,48,12.0
2879,Tourist,90,528,438,114,5,0,244,48.8
2880,Tourist,90,585,495,107,7,1,269,38.42857142857143
2881,Tourist,90,514,424,113,4,1,154,38.5
2882,Tourist,90,423,333,92,6,1,268,44.666666666666664
2883,Tourist,90,564,474,101,4,1,294,73.5
2884,Tourist,90,524,434,74,4,1,165,41.25
2885,Tourist,90,632,542,32,4,1,13,3.25
2886,Tourist,90,691,601,63,5,1,190,38.0
2887,Tourist,90,437,347,56,3,1,106,35.333333333333336
2888,Tourist,90,399,309,31,4,1,49,12.25
2889,Tourist,90,556,466,43,5,1,100,20.0
2890,Tourist,90,502,412,37,3,0,50,16.666666666666668
2891,Tourist,90,600,510,88,5,0,336,67.2
2892,Tourist,90,583,493,98,4,1,153,38.25
2893,Tourist,90,525,435,58,3,0,49,16.333333333333332
2894,Tourist,90,578,488,45,7,1,79,11.285714285714286
2895,Tourist,90,522,432,56,4,1,77,19.25
2896,Tourist,90,495,405,64,4,1,147,36.75
2897,Tourist,90,542,452,75,6,2,192,32.0
2898,Tourist,90,622,532,90,8,0,409,51.125
2899,Tourist,90,394,304,51,3,1,44,14.666666666666666
2900,Tourist,90,601,511,34,4,1,49,12.25
2901,Tourist,90,462,372,73,3,0,209,69.66666666666667
2902,Tourist,90,407,317,37,2,0,50,25.0
2903,Tourist,90,587,497,45,3,1,54,18.0
2904,Tourist,90,497,407,84,7,1,249,35.57142857142857
2905,Tourist,90,393,303,50,5,1,83,16.6
2906,Tourist,90,558,468,69,6,2,99,16.5
2907,Tourist,90,469,379,57,4,1,85,21.25
2908,Tourist,90,446,356,30,3,1,18,6.0
2909,Tourist,90,504,414,109,4,1,135,33.75
2910,Tourist,90,530,440,56,5,1,120,24.0
2911,Tourist,90,521,431,89,7,1,280,40.0
2912,Tourist,90,658,568,63,5,0,195,39.0
2913,Tourist,90,550,460,42,3,0,34,11.333333333333334
2914,Tourist,90,445,355,50,4,0,92,23.0
2915,Tourist,90,543,453,75,7,1,294,42.0
2916,Tourist,90,552,462,83,7,1,319,45.57142857142857
2917,Tourist,91,670,579,72,7,1,303,43.285714285714285
2918,Tourist,91,540,449,87,8,1,315,39.375
2919,Tourist,91,568,477,95,6,1,304,50.666666666666664
2920,Tourist,91,512,421,54,6,1,124,20.666666666666668
2921,Tourist,91,529,438,91,3,1,154,51.333333333333336
2922,Tourist,91,664,573,97,4,1,262,65.5
2923,Tourist,91,513,422,85,5,1,212,42.4
2924,Tourist,91,503,412,103,8,0,241,30.125
2925,Tourist,91,580,489,38,4,1,97,24.25
2926,Tourist,91,495,404,60,3,1,33,11.0
2927,Tourist,91,677,586,95,7,1,320,45.714285714285715
2928,Tourist,91,551,460,56,2,1,68,34.0
2929,Tourist,91,405,314,45,3,0,65,21.666666666666668
2930,Tourist,91,529,438,110,7,1,227,32.42857142857143
2931,Tourist,91,646,555,77,8,1,412,51.5
2932,Tourist,91,400,309,51,5,1,121,24.2
2933,Tourist,91,439,348,96,5,1,167,33.4
2934,Tourist,91,476,385,63,1,0,90,90.0
2935,Tourist,91,585,494,85,4,1,157,39.25
2936,Tourist,91,561,470,79,4,0,275,68.75
2937,Tourist,91,509,418,93,4,1,108,27.0
2938,Tourist,91,423,332,109,4,1,139,34.75
2939,Tourist,91,431,340,51,4,1,73,18.25
2940,Tourist,91,413,322,52,1,0,0,0.0
2941,Tourist,91,557,466,70,6,2,237,39.5
2942,Tourist,91,573,482,60,5,1,102,20.4
2943,Tourist,91,549,458,41,2,0,42,21.0
2944,Tourist,91,577,486,38,3,1,54,18.0
2945,Tourist,91,668,577,114,6,1,281,46.833333333333336
2946,Tourist,91,510,419,111,7,1,288,41.142857142857146
